subsequent_purchases,purchase_model,purchase_make,purchase_vehicle_year,purchase_price_LB,purchase_price_UB,trade_in,vehicle_financing,customer_age,customer_income,customer_gender,customer_previous_purchase,customer_distance_to_dealer,post_purchase_satisfaction,vehicle_warranty_used,AgeBin,purchase_class,made_in,job_assign,purchase_price
1,NV 1500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,ES 300H,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,PROTEGE,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
1,i-280,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,XG350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,YUKON XL 2500,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
1,TTS,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
1,CHEROKEE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,CALIBER SRT-4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,C320,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,BONNEVILLE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,SILVERADO 1500 HD,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,ASTRO,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
1,SUBURBAN 2500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,545,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,300M,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,CL600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,PARK AVENUE,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
1,LS 600H,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,MILAN HYBRID,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,MONTEREY,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,FIREBIRD,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,F150 HERITAGE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,ESCORT,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,CLK55 AMG,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
1,Q45,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,QX4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
1,CROSSFIRE SRT-6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,CLK63 AMG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,WINDSTAR,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,XK8,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
1,XV CROSSTREK,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,Z3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,VERONA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,VENTURE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,TERRAZA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1,SPRINTER 2500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,SPRINTER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,SLK230,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,SAVANA 2500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,S63 AMG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,SAVANA 3500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,SL63 AMG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,SL2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,SC2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,RS5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,C55 AMG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,MONTERO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,LEAF,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,H1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,CLK430,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,CLS55 AMG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,640 B640,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,760,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,RELAY,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,RS4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,AERIO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,BRAVADA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,EUROVAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,E430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,DIAMANTE,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,CONTINENTAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,CL500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,CL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,C32 AMG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,C/V,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,AZTEK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,AURORA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,AURA HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,ASCENDER EXT,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,ALPINA B7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,ALLROAD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,ALERO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,9-2X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5-Sep,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,F550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,G20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,G500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,ILX HYBRID,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,XJR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,TRIBUTE HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SUPRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SL55 AMG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SIERRA HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SEVILLE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SC1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SAFARI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,S8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,S350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,RS6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,RODEO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,R8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,QX60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,QUATTROPORTE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,PHAETON,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,M35H,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,300ZX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3-Sep,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,i-290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,i-MIEV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,ALTIMA,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
2,CAMRY,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
2,ACCORD,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
2,CIVIC,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
2,MALIBU,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
2,F150,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
2,SONATA,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
2,COROLLA,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134
2,IMPALA,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
2,MUSTANG,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
2,RAM 1500,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
2,ESCAPE,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
2,SILVERADO 1500,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
2,FOCUS,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112
2,FUSION,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
2,JETTA,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2,C300,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2,VERSA,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2,SENTRA,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
2,328,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
2,ROGUE,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
2,RAV4,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
2,MAXIMA,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
2,WRANGLER,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
2,AVENGER,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
2,MAZDA3,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
2,CR-V,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
2,G37,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
2,EDGE,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
2,PRIUS,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
2,COOPER,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
2,TACOMA,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
2,CHARGER,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
2,LIBERTY,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
2,TOWN AND COUNTRY,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
2,CAMARO,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
2,MAZDA6,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
2,300,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
2,MURANO,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
2,ELANTRA,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
2,TAHOE,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
2,HIGHLANDER,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2,GRAND CARAVAN,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2,SIENNA,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
2,ES 350,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
2,TUNDRA,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
2,E350,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
2,CTS,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
2,GRAND CHEROKEE,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
2,JOURNEY,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2,EXPLORER,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2,EQUINOX,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2,RX 350,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
2,SORENTO,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2,ACCENT,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2,AVEO,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2,PATRIOT,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2,PILOT,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2,4RUNNER,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2,ACADIA,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2,SOUL,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2,TSX,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2,SIERRA 1500,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2,FRONTIER,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2,SANTA FE,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2,OPTIMA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2,CRUZE,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2,TRAVERSE,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,ODYSSEY,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2,TAURUS,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2,CORVETTE,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2,TL,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
2,RANGER,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2,FORTE,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2,CC,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
2,SRX,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
2,LACROSSE,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
2,HHR,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
2,CX-7,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2,CHALLENGER,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2,IS 250,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2,YARIS,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2,PASSAT,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2,MDX,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2,SUBURBAN 1500,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2,200,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2,E-250,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2,ACCORD CROSSTOUR,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2,GENESIS,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2,ML350,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2,PATHFINDER,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2,CALIBER,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
2,F250,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2,X5,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2,350Z,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2,XB,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2,G35,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2,YUKON,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2,TERRAIN,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2,335,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2,TRAILBLAZER,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2,A4,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2,FIESTA,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2,CX-9,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2,XTERRA,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2,ENCLAVE,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2,FORTWO,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2,RANGE ROVER SPORT,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2,SEBRING,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,TITAN,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,MAZDA5,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,FLEX,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,Z4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,CAPTIVA SPORT,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,NITRO,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,325,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,IMPREZA,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,INSIGHT,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,528,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,ARMADA,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2,PT CRUISER,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2,GTI,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2,EXPEDITION,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,BEETLE,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,AVALANCHE 1500,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,SILVERADO 2500,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,H3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,911,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,QUEST,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2,ESCALADE,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2,GLK350,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2,COBALT,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2,500,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2,G6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2,SEQUOIA,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2,COMPASS,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2,TOWN CAR,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2,SEDONA,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2,FORESTER,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2,AVALON,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,TUCSON,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,TIGUAN,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,330,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,M35,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,FJ CRUISER,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,MKZ,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,FX35,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,FIT,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,MX-5 MIATA,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2,VENZA,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2,COLORADO,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2,YUKON XL 1500,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2,750,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2,SPORTAGE,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,GS 350,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,S2000,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,MKT,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,MKX,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,TC,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,E-350,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,CUBE,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2,C250,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,DURANGO,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,GRAND MARQUIS,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,X3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,M3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,RAM 2500,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,MATRIX,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,ECLIPSE,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,OUTBACK,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2,535,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,SONIC,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,SOLARA,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,ROUTAN,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,JUKE,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,RX 330,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,Q5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,F350,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,LS 460,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,QX56,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,GALANT,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,ENDEAVOR,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,COMMANDER,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,CAYENNE,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,SX4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,RDX,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,EOS,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,MARINER,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,M37,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,LANCER,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,S550,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,CIVIC HYBRID,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,MILAN,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,EXPEDITION EL,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,RIO,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,LR2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,SOLSTICE,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,XD,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,HS 250H,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,ELEMENT,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,GOLF,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2,128,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2,RIDGELINE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2,OUTLANDER,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2,CAMRY HYBRID,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2,MAZDA2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2,SKY,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,CR-Z,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,IS 350,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,DTS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,A5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,EX35,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,370Z,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
